sample_number,date_time,temperature_water,sub_pressure,level_m
116,2/13/2018 16:45,15.951,164.19,2.189013918
117,2/13/2018 17:00,15.951,163.89,2.185014258
118,2/13/2018 17:15,15.951,163.8,2.18381436
119,2/13/2018 17:30,15.951,163.88,2.184880936
120,2/13/2018 17:45,15.951,164.02,2.186747444
121,2/13/2018 18:00,15.951,164.15,2.18848063
122,2/13/2018 18:15,15.951,164.14,2.188347308
123,2/13/2018 18:30,15.951,164.24,2.189680528
124,2/13/2018 18:45,15.951,164.36,2.191280392
125,2/13/2018 19:00,15.951,164.36,2.191280392
126,2/13/2018 19:15,15.951,164.19,2.189013918
127,2/13/2018 19:30,15.951,164.37,2.191413714
128,2/13/2018 19:45,15.951,164.26,2.189947172
129,2/13/2018 20:00,15.951,164.37,2.191413714
130,2/13/2018 20:15,15.951,164.18,2.188880596
131,2/13/2018 20:30,15.951,164.3,2.19048046
132,2/13/2018 20:45,15.951,164.43,2.192213646
133,2/13/2018 21:00,15.951,164.6,2.19448012
134,2/13/2018 21:15,15.951,164.25,2.18981385
135,2/13/2018 21:30,15.951,164.37,2.191413714
136,2/13/2018 21:45,15.951,164.49,2.193013578
137,2/13/2018 22:00,15.951,164.49,2.193013578
138,2/13/2018 22:15,15.951,164.49,2.193013578
139,2/13/2018 22:30,15.951,164.43,2.192213646
140,2/13/2018 22:45,15.951,164.43,2.192213646
141,2/13/2018 23:00,15.951,164.43,2.192213646
142,2/13/2018 23:15,15.951,164.43,2.192213646
143,2/13/2018 23:30,15.951,164.49,2.193013578
144,2/13/2018 23:45,15.951,164.49,2.193013578
145,2/14/2018 0:00,15.951,164.67,2.195413374
146,2/14/2018 0:15,15.951,164.44,2.192346968
147,2/14/2018 0:30,15.951,164.43,2.192213646
148,2/14/2018 0:45,15.951,164.56,2.193946832
149,2/14/2018 1:00,15.951,164.63,2.194880086
150,2/14/2018 1:15,15.951,164.69,2.195680018
151,2/14/2018 1:30,15.951,164.49,2.193013578
152,2/14/2018 1:45,15.951,164.61,2.194613442
153,2/14/2018 2:00,15.951,164.61,2.194613442
154,2/14/2018 2:15,15.951,164.61,2.194613442
155,2/14/2018 2:30,15.951,164.73,2.196213306
156,2/14/2018 2:45,15.951,164.48,2.192880256
157,2/14/2018 3:00,15.951,164.66,2.195280052
158,2/14/2018 3:15,15.951,164.61,2.194613442
159,2/14/2018 3:30,15.951,164.54,2.193680188
160,2/14/2018 3:45,15.951,164.48,2.192880256
161,2/14/2018 4:00,15.951,164.48,2.192880256
162,2/14/2018 4:15,15.951,164.6,2.19448012
163,2/14/2018 4:30,15.951,164.53,2.193546866
164,2/14/2018 4:45,15.951,164.59,2.194346798
165,2/14/2018 5:00,15.951,164.51,2.193280222
166,2/14/2018 5:15,15.951,164.57,2.194080154
167,2/14/2018 5:30,15.951,164.58,2.194213476
168,2/14/2018 5:45,15.951,164.52,2.193413544
169,2/14/2018 6:00,15.951,164.57,2.194080154
170,2/14/2018 6:15,15.951,164.39,2.191680358
171,2/14/2018 6:30,15.951,164.58,2.194213476
172,2/14/2018 6:45,15.951,164.58,2.194213476
173,2/14/2018 7:00,15.951,164.46,2.192613612
174,2/14/2018 7:15,15.951,164.45,2.19248029
175,2/14/2018 7:30,15.951,164.45,2.19248029
176,2/14/2018 7:45,15.951,164.57,2.194080154
177,2/14/2018 8:00,15.951,164.45,2.19248029
178,2/14/2018 8:15,15.951,164.33,2.190880426
179,2/14/2018 8:30,15.951,164.33,2.190880426
180,2/14/2018 8:45,15.951,164.29,2.190347138
181,2/14/2018 9:00,15.951,164.32,2.190747104
182,2/14/2018 9:15,15.951,164.08,2.187547376
183,2/14/2018 9:30,15.951,164.3,2.19048046
184,2/14/2018 9:45,15.951,164.25,2.18981385
185,2/14/2018 10:00,15.951,164.07,2.187414054
186,2/14/2018 10:15,15.951,163.9,2.18514758
187,2/14/2018 10:30,15.951,164.19,2.189013918
188,2/14/2018 10:45,15.951,164.08,2.187547376
189,2/14/2018 11:00,15.951,164.01,2.186614122
190,2/14/2018 11:15,15.951,163.82,2.184081004
191,2/14/2018 11:30,15.951,164,2.1864808
192,2/14/2018 11:45,16.046,164.09,2.187680698
193,2/14/2018 12:00,16.046,164.09,2.187680698
194,2/14/2018 12:15,16.046,163.9,2.18514758
195,2/14/2018 12:30,15.951,163.92,2.185414224
196,2/14/2018 12:45,15.951,163.88,2.184880936
197,2/14/2018 13:00,15.951,164.12,2.188080664
198,2/14/2018 13:15,15.951,163.86,2.184614292
199,2/14/2018 13:30,15.951,163.78,2.183547716
200,2/14/2018 13:45,15.951,163.55,2.18048131
201,2/14/2018 14:00,15.951,163.63,2.181547886
202,2/14/2018 14:15,15.951,163.66,2.181947852
203,2/14/2018 14:30,15.951,163.7,2.18248114
204,2/14/2018 14:45,15.951,163.7,2.18248114
205,2/14/2018 15:00,15.951,163.82,2.184081004
206,2/14/2018 15:15,15.951,163.59,2.181014598
207,2/14/2018 15:30,15.951,163.37,2.178081514
208,2/14/2018 15:45,16.046,163.59,2.181014598
209,2/14/2018 16:00,16.046,163.38,2.178214836
210,2/14/2018 16:15,16.046,163.4,2.17848148
211,2/14/2018 16:30,16.046,163.57,2.180747954
212,2/14/2018 16:45,16.046,163.59,2.181014598
213,2/14/2018 17:00,16.046,163.57,2.180747954
214,2/14/2018 17:15,15.951,163.39,2.178348158
215,2/14/2018 17:30,15.951,163.84,2.184347648
216,2/14/2018 17:45,15.951,163.93,2.185547546
217,2/14/2018 18:00,16.046,164.05,2.18714741
218,2/14/2018 18:15,16.046,164.09,2.187680698
219,2/14/2018 18:30,16.046,164.19,2.189013918
220,2/14/2018 18:45,16.046,164.18,2.188880596
221,2/14/2018 19:00,16.046,164.19,2.189013918
222,2/14/2018 19:15,16.046,164.04,2.187014088
223,2/14/2018 19:30,16.046,164.06,2.187280732
224,2/14/2018 19:45,16.046,164.16,2.188613952
225,2/14/2018 20:00,16.046,164.23,2.189547206
226,2/14/2018 20:15,16.046,164.15,2.18848063
227,2/14/2018 20:30,16.046,164.09,2.187680698
228,2/14/2018 20:45,15.951,164.29,2.190347138
229,2/14/2018 21:00,15.951,164.24,2.189680528
230,2/14/2018 21:15,15.951,164.18,2.188880596
231,2/14/2018 21:30,16.046,164.14,2.188347308
232,2/14/2018 21:45,16.046,164.27,2.190080494
233,2/14/2018 22:00,16.046,164.27,2.190080494
234,2/14/2018 22:15,16.046,164.27,2.190080494
235,2/14/2018 22:30,16.046,164.27,2.190080494
236,2/14/2018 22:45,16.046,164.33,2.190880426
237,2/14/2018 23:00,16.046,164.27,2.190080494
238,2/14/2018 23:15,16.046,164.28,2.190213816
239,2/14/2018 23:30,16.046,164.34,2.191013748
240,2/14/2018 23:45,16.046,164.35,2.19114707
241,2/15/2018 0:00,16.046,164.34,2.191013748
242,2/15/2018 0:15,16.046,164.4,2.19181368
243,2/15/2018 0:30,16.046,164.34,2.191013748
244,2/15/2018 0:45,16.046,164.35,2.19114707
245,2/15/2018 1:00,16.046,164.4,2.19181368
246,2/15/2018 1:15,16.046,164.47,2.192746934
247,2/15/2018 1:30,16.046,164.36,2.191280392
248,2/15/2018 1:45,16.046,164.3,2.19048046
249,2/15/2018 2:00,16.046,164.43,2.192213646
250,2/15/2018 2:15,16.046,164.49,2.193013578
251,2/15/2018 2:30,16.046,164.44,2.192346968
252,2/15/2018 2:45,16.046,164.43,2.192213646
253,2/15/2018 3:00,16.046,164.39,2.191680358
254,2/15/2018 3:15,16.046,164.44,2.192346968
255,2/15/2018 3:30,16.046,164.58,2.194213476
256,2/15/2018 3:45,16.046,164.44,2.192346968
257,2/15/2018 4:00,16.046,164.69,2.195680018
258,2/15/2018 4:15,16.046,164.19,2.189013918
259,2/15/2018 4:30,16.046,164.25,2.18981385
260,2/15/2018 4:45,16.046,164.13,2.188213986
261,2/15/2018 5:00,16.046,164.19,2.189013918
262,2/15/2018 5:15,15.951,164.09,2.187680698
263,2/15/2018 5:30,15.951,164.28,2.190213816
264,2/15/2018 5:45,16.046,164.33,2.190880426
265,2/15/2018 6:00,16.046,164.39,2.191680358
266,2/15/2018 6:15,16.046,164.48,2.192880256
267,2/15/2018 6:30,16.046,164.61,2.194613442
268,2/15/2018 6:45,16.046,164.44,2.192346968
269,2/15/2018 7:00,15.951,164.43,2.192213646
270,2/15/2018 7:15,15.951,164.32,2.190747104
271,2/15/2018 7:30,16.046,164.61,2.194613442
272,2/15/2018 7:45,16.046,164.54,2.193680188
273,2/15/2018 8:00,16.046,164.5,2.1931469
274,2/15/2018 8:15,16.046,164.36,2.191280392
275,2/15/2018 8:30,16.141,164.43,2.192213646
276,2/15/2018 8:45,16.141,164.29,2.190347138
277,2/15/2018 9:00,16.141,164.02,2.186747444
278,2/15/2018 9:15,16.046,163.87,2.184747614
279,2/15/2018 9:30,16.046,164.12,2.188080664
280,2/15/2018 9:45,16.046,163.9,2.18514758
281,2/15/2018 10:00,16.046,164.04,2.187014088
282,2/15/2018 10:15,16.046,164.02,2.186747444
283,2/15/2018 10:30,16.046,163.99,2.186347478
284,2/15/2018 10:45,16.046,164.05,2.18714741
285,2/15/2018 11:00,16.046,163.68,2.182214496
286,2/15/2018 11:15,15.951,163.73,2.182881106
287,2/15/2018 11:30,15.951,163.79,2.183681038
288,2/15/2018 11:45,16.046,163.83,2.184214326
289,2/15/2018 12:00,16.046,163.79,2.183681038
290,2/15/2018 12:15,16.141,163.76,2.183281072
291,2/15/2018 12:30,16.141,163.57,2.180747954
292,2/15/2018 12:45,16.141,163.79,2.183681038
293,2/15/2018 13:00,16.046,164.03,2.186880766
294,2/15/2018 13:15,16.046,163.66,2.181947852
295,2/15/2018 13:30,16.046,163.43,2.178881446
296,2/15/2018 13:45,16.046,163.45,2.17914809
297,2/15/2018 14:00,16.046,163.39,2.178348158
298,2/15/2018 14:15,16.046,163.52,2.180081344
299,2/15/2018 14:30,16.046,163.66,2.181947852
300,2/15/2018 14:45,16.046,163.66,2.181947852
301,2/15/2018 15:00,16.046,163.43,2.178881446
302,2/15/2018 15:15,16.046,163.25,2.17648165
303,2/15/2018 15:30,16.046,163.28,2.176881616
304,2/15/2018 15:45,16.141,163.25,2.17648165
305,2/15/2018 16:00,16.141,163.14,2.175015108
306,2/15/2018 16:15,16.141,163.15,2.17514843
307,2/15/2018 16:30,16.141,162.94,2.172348668
308,2/15/2018 16:45,16.141,162.88,2.171548736
309,2/15/2018 17:00,16.046,162.96,2.172615312
310,2/15/2018 17:15,16.046,163.13,2.174881786
311,2/15/2018 17:30,16.046,163.36,2.177948192
312,2/15/2018 17:45,16.046,163.58,2.180881276
313,2/15/2018 18:00,16.046,163.62,2.181414564
314,2/15/2018 18:15,16.046,163.8,2.18381436
315,2/15/2018 18:30,16.141,163.94,2.185680868
316,2/15/2018 18:45,16.141,163.91,2.185280902
317,2/15/2018 19:00,16.141,163.93,2.185547546
318,2/15/2018 19:15,16.141,163.78,2.183547716
319,2/15/2018 19:30,16.141,163.82,2.184081004
320,2/15/2018 19:45,16.046,163.83,2.184214326
321,2/15/2018 20:00,16.046,163.81,2.183947682
322,2/15/2018 20:15,16.046,164.04,2.187014088
323,2/15/2018 20:30,16.046,163.99,2.186347478
324,2/15/2018 20:45,16.141,164.03,2.186880766
325,2/15/2018 21:00,16.141,164.14,2.188347308
326,2/15/2018 21:15,16.141,164.15,2.18848063
327,2/15/2018 21:30,16.141,164.21,2.189280562
328,2/15/2018 21:45,16.141,164.16,2.188613952
329,2/15/2018 22:00,16.141,164.16,2.188613952
330,2/15/2018 22:15,16.141,164.04,2.187014088
331,2/15/2018 22:30,16.141,164.22,2.189413884
332,2/15/2018 22:45,16.141,164.28,2.190213816
333,2/15/2018 23:00,16.141,164.36,2.191280392
334,2/15/2018 23:15,16.141,164.35,2.19114707
335,2/15/2018 23:30,16.046,164.32,2.190747104
336,2/15/2018 23:45,16.141,164.29,2.190347138
337,2/16/2018 0:00,16.046,164.13,2.188213986
338,2/16/2018 0:15,16.141,164.16,2.188613952
339,2/16/2018 0:30,16.141,164.18,2.188880596
340,2/16/2018 0:45,16.141,164.38,2.191547036
341,2/16/2018 1:00,16.141,164.19,2.189013918
342,2/16/2018 1:15,16.141,164.38,2.191547036
343,2/16/2018 1:30,16.141,164.38,2.191547036
344,2/16/2018 1:45,16.141,164.34,2.191013748
345,2/16/2018 2:00,16.141,164.21,2.189280562
346,2/16/2018 2:15,16.141,164.33,2.190880426
347,2/16/2018 2:30,16.141,164.21,2.189280562
348,2/16/2018 2:45,16.141,164.46,2.192613612
349,2/16/2018 3:00,16.141,164.29,2.190347138
350,2/16/2018 3:15,16.141,164.34,2.191013748
351,2/16/2018 3:30,16.141,164.34,2.191013748
352,2/16/2018 3:45,16.141,164.35,2.19114707
353,2/16/2018 4:00,16.141,164.42,2.192080324
354,2/16/2018 4:15,16.141,164.33,2.190880426
355,2/16/2018 4:30,16.141,164.18,2.188880596
356,2/16/2018 4:45,16.141,164.18,2.188880596
357,2/16/2018 5:00,16.046,164.27,2.190080494
358,2/16/2018 5:15,16.141,164.33,2.190880426
359,2/16/2018 5:30,16.141,164.34,2.191013748
360,2/16/2018 5:45,16.141,164.46,2.192613612
361,2/16/2018 6:00,16.141,164.39,2.191680358
362,2/16/2018 6:15,16.141,164.41,2.191947002
363,2/16/2018 6:30,16.141,164.4,2.19181368
364,2/16/2018 6:45,16.141,164.37,2.191413714
365,2/16/2018 7:00,16.141,164.37,2.191413714
366,2/16/2018 7:15,16.141,164.44,2.192346968
367,2/16/2018 7:30,16.141,164.22,2.189413884
368,2/16/2018 7:45,16.141,164.24,2.189680528
369,2/16/2018 8:00,16.141,164.13,2.188213986
370,2/16/2018 8:15,16.141,164.16,2.188613952
371,2/16/2018 8:30,16.141,163.78,2.183547716
372,2/16/2018 8:45,16.141,163.91,2.185280902
373,2/16/2018 9:00,16.141,163.8,2.18381436
374,2/16/2018 9:15,16.141,163.78,2.183547716
375,2/16/2018 9:30,16.141,164,2.1864808
376,2/16/2018 9:45,16.141,163.77,2.183414394
377,2/16/2018 10:00,16.141,163.95,2.18581419
378,2/16/2018 10:15,16.141,163.9,2.18514758
379,2/16/2018 10:30,16.141,163.83,2.184214326
380,2/16/2018 10:45,16.141,163.82,2.184081004
381,2/16/2018 11:00,16.141,163.75,2.18314775
382,2/16/2018 11:15,16.141,163.62,2.181414564
383,2/16/2018 11:30,16.141,163.52,2.180081344
384,2/16/2018 11:45,16.141,163.51,2.179948022
385,2/16/2018 12:00,16.141,163.45,2.17914809
386,2/16/2018 12:15,16.141,163.53,2.180214666
387,2/16/2018 12:30,16.141,163.42,2.178748124
388,2/16/2018 12:45,16.141,163.3,2.17714826
389,2/16/2018 13:00,16.141,163.75,2.18314775
390,2/16/2018 13:15,16.141,163.5,2.1798147
391,2/16/2018 13:30,16.141,163.37,2.178081514
392,2/16/2018 13:45,16.141,163.13,2.174881786
393,2/16/2018 14:00,16.141,163.2,2.17581504
394,2/16/2018 14:15,16.141,163.31,2.177281582
395,2/16/2018 14:30,16.141,163.49,2.179681378
396,2/16/2018 14:45,16.141,163.57,2.180747954
397,2/16/2018 15:00,16.141,163.4,2.17848148
398,2/16/2018 15:15,16.141,163.31,2.177281582
399,2/16/2018 15:30,16.141,162.96,2.172615312
400,2/16/2018 15:45,16.141,163,2.1731486
401,2/16/2018 16:00,16.141,162.88,2.171548736
402,2/16/2018 16:15,16.141,162.79,2.170348838
403,2/16/2018 16:30,16.141,162.62,2.168082364
404,2/16/2018 16:45,16.141,162.48,2.166215856
405,2/16/2018 17:00,16.141,162.38,2.164882636
406,2/16/2018 17:15,16.141,162.48,2.166215856
407,2/16/2018 17:30,16.141,163.08,2.174215176
408,2/16/2018 17:45,16.141,163.39,2.178348158
409,2/16/2018 18:00,16.141,163.39,2.178348158
410,2/16/2018 18:15,16.141,163.57,2.180747954
411,2/16/2018 18:30,16.141,163.63,2.181547886
412,2/16/2018 18:45,16.141,163.56,2.180614632
413,2/16/2018 19:00,16.141,163.61,2.181281242
414,2/16/2018 19:15,16.141,163.55,2.18048131
415,2/16/2018 19:30,16.141,163.6,2.18114792
416,2/16/2018 19:45,16.141,163.72,2.182747784
417,2/16/2018 20:00,16.141,163.65,2.18181453
418,2/16/2018 20:15,16.141,163.81,2.183947682
419,2/16/2018 20:30,16.141,163.69,2.182347818
420,2/16/2018 20:45,16.141,163.64,2.181681208
421,2/16/2018 21:00,16.141,163.69,2.182347818
422,2/16/2018 21:15,16.141,163.69,2.182347818
423,2/16/2018 21:30,16.141,163.75,2.18314775
424,2/16/2018 21:45,16.141,163.75,2.18314775
425,2/16/2018 22:00,16.141,163.82,2.184081004
426,2/16/2018 22:15,16.141,163.65,2.18181453
427,2/16/2018 22:30,16.141,163.9,2.18514758
428,2/16/2018 22:45,16.141,163.84,2.184347648
429,2/16/2018 23:00,16.141,163.79,2.183681038
430,2/16/2018 23:15,16.141,163.91,2.185280902
431,2/16/2018 23:30,16.141,163.97,2.186080834
432,2/16/2018 23:45,16.141,164.03,2.186880766
433,2/17/2018 0:00,16.141,164.02,2.186747444
434,2/17/2018 0:15,16.141,163.9,2.18514758
435,2/17/2018 0:30,16.141,164.14,2.188347308
436,2/17/2018 0:45,16.141,163.91,2.185280902
437,2/17/2018 1:00,16.141,164.08,2.187547376
438,2/17/2018 1:15,16.141,163.96,2.185947512
439,2/17/2018 1:30,16.141,163.97,2.186080834
440,2/17/2018 1:45,16.141,163.97,2.186080834
441,2/17/2018 2:00,16.141,164.1,2.18781402
442,2/17/2018 2:15,16.141,164.03,2.186880766
443,2/17/2018 2:30,16.141,164.11,2.187947342
444,2/17/2018 2:45,16.141,164.11,2.187947342
445,2/17/2018 3:00,16.141,163.88,2.184880936
446,2/17/2018 3:15,16.141,164.01,2.186614122
447,2/17/2018 3:30,16.141,164.08,2.187547376
448,2/17/2018 3:45,16.141,163.9,2.18514758
449,2/17/2018 4:00,16.141,164.02,2.186747444
450,2/17/2018 4:15,16.141,163.97,2.186080834
451,2/17/2018 4:30,16.141,163.96,2.185947512
452,2/17/2018 4:45,16.141,163.95,2.18581419
453,2/17/2018 5:00,16.141,164.11,2.187947342
454,2/17/2018 5:15,16.141,164.04,2.187014088
455,2/17/2018 5:30,16.141,164.05,2.18714741
456,2/17/2018 5:45,16.141,164.05,2.18714741
457,2/17/2018 6:00,16.141,164.05,2.18714741
458,2/17/2018 6:15,16.141,164.13,2.188213986
459,2/17/2018 6:30,16.141,164.15,2.18848063
460,2/17/2018 6:45,16.237,164.19,2.189013918
461,2/17/2018 7:00,16.237,164.14,2.188347308
462,2/17/2018 7:15,16.237,164.08,2.187547376
463,2/17/2018 7:30,16.237,164.08,2.187547376
464,2/17/2018 7:45,16.141,163.96,2.185947512
465,2/17/2018 8:00,16.141,163.94,2.185680868
466,2/17/2018 8:15,16.141,163.97,2.186080834
467,2/17/2018 8:30,16.141,163.75,2.18314775
468,2/17/2018 8:45,16.237,163.83,2.184214326
469,2/17/2018 9:00,16.237,163.71,2.182614462
470,2/17/2018 9:15,16.237,163.67,2.182081174
471,2/17/2018 9:30,16.141,163.67,2.182081174
472,2/17/2018 9:45,16.141,163.5,2.1798147
473,2/17/2018 10:00,16.141,163.55,2.18048131
474,2/17/2018 10:15,16.141,163.45,2.17914809
475,2/17/2018 10:30,16.141,163.57,2.180747954
476,2/17/2018 10:45,16.237,163.46,2.179281412
477,2/17/2018 11:00,16.237,163.51,2.179948022
478,2/17/2018 11:15,16.237,163.46,2.179281412
479,2/17/2018 11:30,16.237,163.46,2.179281412
480,2/17/2018 11:45,16.237,163.24,2.176348328
481,2/17/2018 12:00,16.237,163.24,2.176348328
482,2/17/2018 12:15,16.141,163.27,2.176748294
483,2/17/2018 12:30,16.141,163.07,2.174081854
484,2/17/2018 12:45,16.237,162.93,2.172215346
485,2/17/2018 13:00,16.237,163.41,2.178614802
486,2/17/2018 13:15,16.237,163.06,2.173948532
487,2/17/2018 13:30,16.237,162.67,2.168748974
488,2/17/2018 13:45,16.237,162.58,2.167549076
489,2/17/2018 14:00,16.237,162.62,2.168082364
490,2/17/2018 14:15,16.237,162.91,2.171948702
491,2/17/2018 14:30,16.237,163.11,2.174615142
492,2/17/2018 14:45,16.237,163.01,2.173281922
493,2/17/2018 15:00,16.237,163.09,2.174348498
494,2/17/2018 15:15,16.237,162.95,2.17248199
495,2/17/2018 15:30,16.237,162.94,2.172348668
496,2/17/2018 15:45,16.237,162.85,2.17114877
497,2/17/2018 16:00,16.237,162.62,2.168082364
498,2/17/2018 16:15,16.237,162.51,2.166615822
499,2/17/2018 16:30,16.237,162.6,2.16781572
500,2/17/2018 16:45,16.237,162.47,2.166082534
501,2/17/2018 17:00,16.237,162.39,2.165015958
502,2/17/2018 17:15,16.237,162.6,2.16781572
503,2/17/2018 17:30,16.237,162.92,2.172082024
504,2/17/2018 17:45,16.237,163.23,2.176215006
505,2/17/2018 18:00,16.237,163.31,2.177281582
506,2/17/2018 18:15,16.237,163.49,2.179681378
507,2/17/2018 18:30,16.237,163.39,2.178348158
508,2/17/2018 18:45,16.237,163.43,2.178881446
509,2/17/2018 19:00,16.237,163.54,2.180347988
510,2/17/2018 19:15,16.237,163.48,2.179548056
511,2/17/2018 19:30,16.237,163.53,2.180214666
512,2/17/2018 19:45,16.237,163.52,2.180081344
513,2/17/2018 20:00,16.237,163.51,2.179948022
514,2/17/2018 20:15,16.237,163.49,2.179681378
515,2/17/2018 20:30,16.237,163.6,2.18114792
516,2/17/2018 20:45,16.237,163.65,2.18181453
