sample_number,date_time,temperature_water,sub_pressure,level_m
518,1/17/2018 22:15,14.325,165.06,2.200612932
519,1/17/2018 22:30,14.325,165,2.199813
520,1/17/2018 22:45,14.325,165.05,2.20047961
521,1/17/2018 23:00,14.325,165.05,2.20047961
522,1/17/2018 23:15,14.325,165.23,2.202879406
523,1/17/2018 23:30,14.325,165.16,2.201946152
524,1/17/2018 23:45,14.421,165.08,2.200879576
525,1/18/2018 0:00,14.325,165.1,2.20114622
526,1/18/2018 0:15,14.421,164.95,2.19914639
527,1/18/2018 0:30,14.325,164.98,2.199546356
528,1/18/2018 0:45,14.325,165.04,2.200346288
529,1/18/2018 1:00,14.325,164.98,2.199546356
530,1/18/2018 1:15,14.421,164.89,2.198346458
531,1/18/2018 1:30,14.421,165.14,2.201679508
532,1/18/2018 1:45,14.325,165.04,2.200346288
533,1/18/2018 2:00,14.325,165.02,2.200079644
534,1/18/2018 2:15,14.325,164.89,2.198346458
535,1/18/2018 2:30,14.325,165.07,2.200746254
536,1/18/2018 2:45,14.325,165.06,2.200612932
537,1/18/2018 3:00,14.325,165.06,2.200612932
538,1/18/2018 3:15,14.421,165.15,2.20181283
539,1/18/2018 3:30,14.421,165.03,2.200212966
540,1/18/2018 3:45,14.421,165.21,2.202612762
541,1/18/2018 4:00,14.325,165.17,2.202079474
542,1/18/2018 4:15,14.325,165.17,2.202079474
543,1/18/2018 4:30,14.325,165.05,2.20047961
544,1/18/2018 4:45,14.325,165.11,2.201279542
545,1/18/2018 5:00,14.325,165.29,2.203679338
546,1/18/2018 5:15,14.325,165.23,2.202879406
547,1/18/2018 5:30,14.325,165.17,2.202079474
548,1/18/2018 5:45,14.421,165.39,2.205012558
549,1/18/2018 6:00,14.421,165.34,2.204345948
550,1/18/2018 6:15,14.325,165.17,2.202079474
551,1/18/2018 6:30,14.421,165.47,2.206079134
552,1/18/2018 6:45,14.325,165.43,2.205545846
553,1/18/2018 7:00,14.325,165.37,2.204745914
554,1/18/2018 7:15,14.421,165.29,2.203679338
555,1/18/2018 7:30,14.421,165.29,2.203679338
556,1/18/2018 7:45,14.325,165.25,2.20314605
557,1/18/2018 8:00,14.325,165.26,2.203279372
558,1/18/2018 8:15,14.325,165.18,2.202212796
559,1/18/2018 8:30,14.325,165.24,2.203012728
560,1/18/2018 8:45,14.421,164.97,2.199413034
561,1/18/2018 9:00,14.421,165.05,2.20047961
562,1/18/2018 9:15,14.421,165.02,2.200079644
563,1/18/2018 9:30,14.421,164.84,2.197679848
564,1/18/2018 9:45,14.325,164.76,2.196613272
565,1/18/2018 10:00,14.325,164.91,2.198613102
566,1/18/2018 10:15,14.325,164.81,2.197279882
567,1/18/2018 10:30,14.421,164.75,2.19647995
568,1/18/2018 10:45,14.421,164.6,2.19448012
569,1/18/2018 11:00,14.421,164.51,2.193280222
570,1/18/2018 11:15,14.421,164.46,2.192613612
571,1/18/2018 11:30,14.325,164.45,2.19248029
572,1/18/2018 11:45,14.421,164.39,2.191680358
573,1/18/2018 12:00,14.421,164.59,2.194346798
574,1/18/2018 12:15,14.325,164.65,2.19514673
575,1/18/2018 12:30,14.325,164.43,2.192213646
576,1/18/2018 12:45,14.325,164.51,2.193280222
577,1/18/2018 13:00,14.421,164.44,2.192346968
578,1/18/2018 13:15,14.421,164.26,2.189947172
579,1/18/2018 13:30,14.421,164.11,2.187947342
580,1/18/2018 13:45,14.325,164.37,2.191413714
581,1/18/2018 14:00,14.325,164.59,2.194346798
582,1/18/2018 14:15,14.325,164.42,2.192080324
583,1/18/2018 14:30,14.325,164.45,2.19248029
584,1/18/2018 14:45,14.325,164.46,2.192613612
585,1/18/2018 15:00,14.421,164.61,2.194613442
586,1/18/2018 15:15,14.421,164.55,2.19381351
587,1/18/2018 15:30,14.421,164.6,2.19448012
588,1/18/2018 15:45,14.421,164.47,2.192746934
589,1/18/2018 16:00,14.325,164.47,2.192746934
590,1/18/2018 16:15,14.325,164.68,2.195546696
591,1/18/2018 16:30,14.325,164.76,2.196613272
592,1/18/2018 16:45,14.421,164.72,2.196079984
593,1/18/2018 17:00,14.421,164.48,2.192880256
594,1/18/2018 17:15,14.517,164.6,2.19448012
595,1/18/2018 17:30,14.421,164.7,2.19581334
596,1/18/2018 17:45,14.325,164.75,2.19647995
597,1/18/2018 18:00,14.325,164.91,2.198613102
598,1/18/2018 18:15,14.325,164.79,2.197013238
599,1/18/2018 18:30,14.421,164.76,2.196613272
600,1/18/2018 18:45,14.421,164.81,2.197279882
601,1/18/2018 19:00,14.421,164.75,2.19647995
602,1/18/2018 19:15,14.421,164.73,2.196213306
603,1/18/2018 19:30,14.421,164.95,2.19914639
604,1/18/2018 19:45,14.421,164.69,2.195680018
605,1/18/2018 20:00,14.421,165.04,2.200346288
606,1/18/2018 20:15,14.421,164.98,2.199546356
607,1/18/2018 20:30,14.421,164.78,2.196879916
608,1/18/2018 20:45,14.421,164.86,2.197946492
609,1/18/2018 21:00,14.421,164.91,2.198613102
610,1/18/2018 21:15,14.421,164.91,2.198613102
611,1/18/2018 21:30,14.421,164.9,2.19847978
612,1/18/2018 21:45,14.421,164.89,2.198346458
613,1/18/2018 22:00,14.421,164.89,2.198346458
614,1/18/2018 22:15,14.421,164.77,2.196746594
615,1/18/2018 22:30,14.517,164.87,2.198079814
616,1/18/2018 22:45,14.517,164.86,2.197946492
617,1/18/2018 23:00,14.421,165.01,2.199946322
618,1/18/2018 23:15,14.421,165,2.199813
619,1/18/2018 23:30,14.421,164.87,2.198079814
620,1/18/2018 23:45,14.421,164.97,2.199413034
621,1/19/2018 0:00,14.421,164.85,2.19781317
622,1/19/2018 0:15,14.421,164.97,2.199413034
623,1/19/2018 0:30,14.421,165.03,2.200212966
624,1/19/2018 0:45,14.421,165.08,2.200879576
625,1/19/2018 1:00,14.421,165,2.199813
626,1/19/2018 1:15,14.421,164.89,2.198346458
627,1/19/2018 1:30,14.517,164.83,2.197546526
628,1/19/2018 1:45,14.517,165.02,2.200079644
629,1/19/2018 2:00,14.421,164.84,2.197679848
630,1/19/2018 2:15,14.421,164.95,2.19914639
631,1/19/2018 2:30,14.421,164.94,2.199013068
632,1/19/2018 2:45,14.421,165.12,2.201412864
633,1/19/2018 3:00,14.421,165,2.199813
634,1/19/2018 3:15,14.421,165.11,2.201279542
635,1/19/2018 3:30,14.421,165.05,2.20047961
636,1/19/2018 3:45,14.421,165.17,2.202079474
637,1/19/2018 4:00,14.517,165.08,2.200879576
638,1/19/2018 4:15,14.421,165.09,2.201012898
639,1/19/2018 4:30,14.421,165.03,2.200212966
640,1/19/2018 4:45,14.421,165.09,2.201012898
641,1/19/2018 5:00,14.421,165.03,2.200212966
642,1/19/2018 5:15,14.421,165.15,2.20181283
643,1/19/2018 5:30,14.421,165.15,2.20181283
644,1/19/2018 5:45,14.421,165.15,2.20181283
645,1/19/2018 6:00,14.421,165.15,2.20181283
646,1/19/2018 6:15,14.421,164.97,2.199413034
647,1/19/2018 6:30,14.421,165.03,2.200212966
648,1/19/2018 6:45,14.421,164.97,2.199413034
649,1/19/2018 7:00,14.517,165.01,2.199946322
650,1/19/2018 7:15,14.421,164.93,2.198879746
651,1/19/2018 7:30,14.421,164.94,2.199013068
652,1/19/2018 7:45,14.421,164.76,2.196613272
653,1/19/2018 8:00,14.421,164.79,2.197013238
654,1/19/2018 8:15,14.421,164.76,2.196613272
655,1/19/2018 8:30,14.421,164.59,2.194346798
656,1/19/2018 8:45,14.421,164.86,2.197946492
657,1/19/2018 9:00,14.421,164.63,2.194880086
658,1/19/2018 9:15,14.517,164.8,2.19714656
659,1/19/2018 9:30,14.421,164.65,2.19514673
660,1/19/2018 9:45,14.421,164.71,2.195946662
661,1/19/2018 10:00,14.421,164.71,2.195946662
662,1/19/2018 10:15,14.421,164.78,2.196879916
663,1/19/2018 10:30,14.421,164.76,2.196613272
664,1/19/2018 10:45,14.517,164.75,2.19647995
665,1/19/2018 11:00,14.517,164.76,2.196613272
666,1/19/2018 11:15,14.517,164.51,2.193280222
667,1/19/2018 11:30,14.517,164.74,2.196346628
668,1/19/2018 11:45,14.421,164.71,2.195946662
669,1/19/2018 12:00,14.421,164.7,2.19581334
670,1/19/2018 12:15,14.517,164.79,2.197013238
671,1/19/2018 12:30,14.517,164.84,2.197679848
672,1/19/2018 12:45,14.421,164.8,2.19714656
673,1/19/2018 13:00,14.421,164.61,2.194613442
674,1/19/2018 13:15,14.421,164.85,2.19781317
675,1/19/2018 13:30,14.421,164.82,2.197413204
676,1/19/2018 13:45,14.517,164.79,2.197013238
677,1/19/2018 14:00,14.517,164.86,2.197946492
678,1/19/2018 14:15,14.517,164.7,2.19581334
679,1/19/2018 14:30,14.421,164.71,2.195946662
680,1/19/2018 14:45,14.517,164.72,2.196079984
681,1/19/2018 15:00,14.517,164.78,2.196879916
682,1/19/2018 15:15,14.421,164.82,2.197413204
683,1/19/2018 15:30,14.421,164.7,2.19581334
684,1/19/2018 15:45,14.517,165.01,2.199946322
685,1/19/2018 16:00,14.517,164.45,2.19248029
686,1/19/2018 16:15,14.517,164.44,2.192346968
687,1/19/2018 16:30,14.421,164.67,2.195413374
688,1/19/2018 16:45,14.325,164.84,2.197679848
689,1/19/2018 17:00,14.421,164.74,2.196346628
690,1/19/2018 17:15,14.517,164.65,2.19514673
691,1/19/2018 17:30,14.709,164.93,2.198879746
692,1/19/2018 17:45,14.613,165,2.199813
693,1/19/2018 18:00,14.517,164.89,2.198346458
694,1/19/2018 18:15,14.421,164.94,2.199013068
695,1/19/2018 18:30,14.325,164.89,2.198346458
696,1/19/2018 18:45,14.325,165.07,2.200746254
697,1/19/2018 19:00,14.421,165.05,2.20047961
698,1/19/2018 19:15,14.517,164.73,2.196213306
699,1/19/2018 19:30,14.517,164.91,2.198613102
700,1/19/2018 19:45,14.517,164.96,2.199279712
701,1/19/2018 20:00,14.613,165.12,2.201412864
702,1/19/2018 20:15,14.613,165.07,2.200746254
703,1/19/2018 20:30,14.613,165.07,2.200746254
704,1/19/2018 20:45,14.517,165.16,2.201946152
705,1/19/2018 21:00,14.421,165.2,2.20247944
706,1/19/2018 21:15,14.421,165.26,2.203279372
707,1/19/2018 21:30,14.517,165.11,2.201279542
708,1/19/2018 21:45,14.421,165.08,2.200879576
709,1/19/2018 22:00,14.517,165.24,2.203012728
710,1/19/2018 22:15,14.517,165.12,2.201412864
711,1/19/2018 22:30,14.517,165.06,2.200612932
712,1/19/2018 22:45,14.613,164.98,2.199546356
713,1/19/2018 23:00,14.517,165.12,2.201412864
714,1/19/2018 23:15,14.517,164.87,2.198079814
715,1/19/2018 23:30,14.421,165.03,2.200212966
716,1/19/2018 23:45,14.421,165.15,2.20181283
717,1/20/2018 0:00,14.421,165.15,2.20181283
718,1/20/2018 0:15,14.517,165.26,2.203279372
719,1/20/2018 0:30,14.421,165.36,2.204612592
720,1/20/2018 0:45,14.421,165.29,2.203679338
721,1/20/2018 1:00,14.517,165.27,2.203412694
722,1/20/2018 1:15,14.517,165.27,2.203412694
723,1/20/2018 1:30,14.613,165.18,2.202212796
724,1/20/2018 1:45,14.613,165.4,2.20514588
725,1/20/2018 2:00,14.517,165,2.199813
726,1/20/2018 2:15,14.517,165.13,2.201546186
727,1/20/2018 2:30,14.517,164.94,2.199013068
728,1/20/2018 2:45,14.421,164.9,2.19847978
729,1/20/2018 3:00,14.421,165.1,2.20114622
730,1/20/2018 3:15,14.517,164.76,2.196613272
731,1/20/2018 3:30,14.613,164.8,2.19714656
732,1/20/2018 3:45,14.613,165.04,2.200346288
733,1/20/2018 4:00,14.421,165.03,2.200212966
734,1/20/2018 4:15,14.421,165.03,2.200212966
735,1/20/2018 4:30,14.421,165.03,2.200212966
736,1/20/2018 4:45,14.613,165.19,2.202346118
737,1/20/2018 5:00,14.613,165.14,2.201679508
738,1/20/2018 5:15,14.421,165.01,2.199946322
739,1/20/2018 5:30,14.421,165.31,2.203945982
740,1/20/2018 5:45,14.421,165.18,2.202212796
741,1/20/2018 6:00,14.517,165.23,2.202879406
742,1/20/2018 6:15,14.613,164.9,2.19847978
743,1/20/2018 6:30,14.709,165.01,2.199946322
744,1/20/2018 6:45,14.517,165.05,2.20047961
745,1/20/2018 7:00,14.421,164.9,2.19847978
746,1/20/2018 7:15,14.421,164.67,2.195413374
747,1/20/2018 7:30,14.613,164.75,2.19647995
748,1/20/2018 7:45,14.517,165.03,2.200212966
749,1/20/2018 8:00,14.517,164.98,2.199546356
750,1/20/2018 8:15,14.613,165.02,2.200079644
751,1/20/2018 8:30,14.421,164.84,2.197679848
752,1/20/2018 8:45,14.517,164.94,2.199013068
753,1/20/2018 9:00,14.517,164.84,2.197679848
754,1/20/2018 9:15,14.613,165.2,2.20247944
755,1/20/2018 9:30,14.709,164.99,2.199679678
756,1/20/2018 9:45,14.804,164.91,2.198613102
757,1/20/2018 10:00,14.613,164.84,2.197679848
758,1/20/2018 10:15,14.517,164.88,2.198213136
759,1/20/2018 10:30,14.421,164.6,2.19448012
760,1/20/2018 10:45,14.517,164.53,2.193546866
761,1/20/2018 11:00,14.517,164.46,2.192613612
762,1/20/2018 11:15,14.613,164.45,2.19248029
763,1/20/2018 11:30,14.613,164.63,2.194880086
764,1/20/2018 11:45,14.613,164.56,2.193946832
765,1/20/2018 12:00,14.613,164.55,2.19381351
766,1/20/2018 12:15,14.517,164.63,2.194880086
767,1/20/2018 12:30,14.517,164.94,2.199013068
768,1/20/2018 12:45,14.517,164.47,2.192746934
769,1/20/2018 13:00,14.613,164.9,2.19847978
770,1/20/2018 13:15,14.613,164.4,2.19181368
771,1/20/2018 13:30,14.709,164.53,2.193546866
772,1/20/2018 13:45,14.709,164.36,2.191280392
773,1/20/2018 14:00,14.517,164.59,2.194346798
774,1/20/2018 14:15,14.517,164.6,2.19448012
775,1/20/2018 14:30,14.517,164.56,2.193946832
776,1/20/2018 14:45,14.613,164.61,2.194613442
777,1/20/2018 15:00,14.709,164.7,2.19581334
778,1/20/2018 15:15,14.517,164.82,2.197413204
779,1/20/2018 15:30,14.517,164.82,2.197413204
780,1/20/2018 15:45,14.517,164.79,2.197013238
781,1/20/2018 16:00,14.517,164.57,2.194080154
782,1/20/2018 16:15,14.613,164.54,2.193680188
783,1/20/2018 16:30,14.709,164.29,2.190347138
784,1/20/2018 16:45,14.613,164.36,2.191280392
785,1/20/2018 17:00,14.517,164.34,2.191013748
786,1/20/2018 17:15,14.517,164.61,2.194613442
787,1/20/2018 17:30,14.613,164.69,2.195680018
788,1/20/2018 17:45,14.613,164.68,2.195546696
789,1/20/2018 18:00,14.613,164.68,2.195546696
790,1/20/2018 18:15,14.613,164.79,2.197013238
791,1/20/2018 18:30,14.613,164.85,2.19781317
792,1/20/2018 18:45,14.613,164.67,2.195413374
793,1/20/2018 19:00,14.613,164.92,2.198746424
794,1/20/2018 19:15,14.613,164.79,2.197013238
795,1/20/2018 19:30,14.613,164.8,2.19714656
796,1/20/2018 19:45,14.709,164.72,2.196079984
797,1/20/2018 20:00,14.613,164.75,2.19647995
798,1/20/2018 20:15,14.613,164.7,2.19581334
799,1/20/2018 20:30,14.613,164.77,2.196746594
800,1/20/2018 20:45,14.613,164.66,2.195280052
801,1/20/2018 21:00,14.613,164.78,2.196879916
802,1/20/2018 21:15,14.613,164.85,2.19781317
803,1/20/2018 21:30,14.613,164.98,2.199546356
804,1/20/2018 21:45,14.613,165.1,2.20114622
805,1/20/2018 22:00,14.613,165.04,2.200346288
806,1/20/2018 22:15,14.613,165.05,2.20047961
807,1/20/2018 22:30,14.613,165,2.199813
808,1/20/2018 22:45,14.613,165.02,2.200079644
809,1/20/2018 23:00,14.709,165.16,2.201946152
810,1/20/2018 23:15,14.613,165.07,2.200746254
811,1/20/2018 23:30,14.613,165.32,2.204079304
812,1/20/2018 23:45,14.613,165.33,2.204212626
813,1/21/2018 0:00,14.613,165.34,2.204345948
814,1/21/2018 0:15,14.613,165.17,2.202079474
815,1/21/2018 0:30,14.613,164.97,2.199413034
816,1/21/2018 0:45,14.613,165.03,2.200212966
817,1/21/2018 1:00,14.613,165.04,2.200346288
818,1/21/2018 1:15,14.613,165.07,2.200746254
819,1/21/2018 1:30,14.709,165.01,2.199946322
820,1/21/2018 1:45,14.804,165.19,2.202346118
821,1/21/2018 2:00,14.709,165.11,2.201279542
822,1/21/2018 2:15,14.613,165.14,2.201679508
823,1/21/2018 2:30,14.613,165.21,2.202612762
824,1/21/2018 2:45,14.613,165.13,2.201546186
825,1/21/2018 3:00,14.613,165.13,2.201546186
826,1/21/2018 3:15,14.613,165.06,2.200612932
827,1/21/2018 3:30,14.709,165.13,2.201546186
828,1/21/2018 3:45,14.709,164.9,2.19847978
829,1/21/2018 4:00,14.613,164.97,2.199413034
830,1/21/2018 4:15,14.613,164.98,2.199546356
831,1/21/2018 4:30,14.613,165.09,2.201012898
832,1/21/2018 4:45,14.613,165.05,2.20047961
833,1/21/2018 5:00,14.613,164.91,2.198613102
834,1/21/2018 5:15,14.613,165.08,2.200879576
835,1/21/2018 5:30,14.613,165.14,2.201679508
836,1/21/2018 5:45,14.613,165.29,2.203679338
837,1/21/2018 6:00,14.709,165.22,2.202746084
838,1/21/2018 6:15,14.709,165.46,2.205945812
839,1/21/2018 6:30,14.709,165.31,2.203945982
840,1/21/2018 6:45,14.709,165.46,2.205945812
841,1/21/2018 7:00,14.613,165.46,2.205945812
842,1/21/2018 7:15,14.613,165.43,2.205545846
843,1/21/2018 7:30,14.613,165.43,2.205545846
844,1/21/2018 7:45,14.709,165.4,2.20514588
845,1/21/2018 8:00,14.709,165.43,2.205545846
846,1/21/2018 8:15,14.709,165.35,2.20447927
847,1/21/2018 8:30,14.709,165.17,2.202079474
848,1/21/2018 8:45,14.709,165.02,2.200079644
849,1/21/2018 9:00,14.709,164.81,2.197279882
850,1/21/2018 9:15,14.709,164.79,2.197013238
851,1/21/2018 9:30,14.613,164.68,2.195546696
852,1/21/2018 9:45,14.613,164.69,2.195680018
853,1/21/2018 10:00,14.613,164.56,2.193946832
854,1/21/2018 10:15,14.613,164.57,2.194080154
855,1/21/2018 10:30,14.613,164.52,2.193413544
856,1/21/2018 10:45,14.709,164.44,2.192346968
857,1/21/2018 11:00,14.709,164.2,2.18914724
858,1/21/2018 11:15,14.709,164.14,2.188347308
859,1/21/2018 11:30,14.709,164.38,2.191547036
860,1/21/2018 11:45,14.709,164.38,2.191547036
861,1/21/2018 12:00,14.709,164.25,2.18981385
862,1/21/2018 12:15,14.709,164.43,2.192213646
863,1/21/2018 12:30,14.709,164.41,2.191947002
864,1/21/2018 12:45,14.709,164.39,2.191680358
865,1/21/2018 13:00,14.709,164.35,2.19114707
866,1/21/2018 13:15,14.709,164.25,2.18981385
867,1/21/2018 13:30,14.709,164.31,2.190613782
868,1/21/2018 13:45,14.709,164.28,2.190213816
869,1/21/2018 14:00,14.709,164.4,2.19181368
870,1/21/2018 14:15,14.709,164.43,2.192213646
871,1/21/2018 14:30,14.709,164.27,2.190080494
872,1/21/2018 14:45,14.709,164.41,2.191947002
873,1/21/2018 15:00,14.709,164.58,2.194213476
874,1/21/2018 15:15,14.709,164.49,2.193013578
875,1/21/2018 15:30,14.709,164.51,2.193280222
876,1/21/2018 15:45,14.709,164.59,2.194346798
877,1/21/2018 16:00,14.709,164.45,2.19248029
878,1/21/2018 16:15,14.709,164.39,2.191680358
879,1/21/2018 16:30,14.709,164.46,2.192613612
880,1/21/2018 16:45,14.709,163.95,2.18581419
881,1/21/2018 17:00,14.709,164.28,2.190213816
882,1/21/2018 17:15,14.709,164.64,2.195013408
883,1/21/2018 17:30,14.709,164.72,2.196079984
884,1/21/2018 17:45,14.709,164.68,2.195546696
885,1/21/2018 18:00,14.709,164.54,2.193680188
886,1/21/2018 18:15,14.709,164.71,2.195946662
887,1/21/2018 18:30,14.709,164.72,2.196079984
888,1/21/2018 18:45,14.709,164.66,2.195280052
889,1/21/2018 19:00,14.709,164.78,2.196879916
890,1/21/2018 19:15,14.709,164.68,2.195546696
891,1/21/2018 19:30,14.709,164.81,2.197279882
892,1/21/2018 19:45,14.709,164.81,2.197279882
893,1/21/2018 20:00,14.709,164.75,2.19647995
894,1/21/2018 20:15,14.709,164.81,2.197279882
895,1/21/2018 20:30,14.709,165.06,2.200612932
896,1/21/2018 20:45,14.709,164.81,2.197279882
897,1/21/2018 21:00,14.709,164.81,2.197279882
898,1/21/2018 21:15,14.709,164.81,2.197279882
899,1/21/2018 21:30,14.709,164.69,2.195680018
900,1/21/2018 21:45,14.709,164.63,2.194880086
901,1/21/2018 22:00,14.709,164.83,2.197546526
902,1/21/2018 22:15,14.709,164.78,2.196879916
903,1/21/2018 22:30,14.709,164.84,2.197679848
904,1/21/2018 22:45,14.709,165.01,2.199946322
905,1/21/2018 23:00,14.709,164.83,2.197546526
906,1/21/2018 23:15,14.709,164.78,2.196879916
907,1/21/2018 23:30,14.709,164.9,2.19847978
908,1/21/2018 23:45,14.709,164.95,2.19914639
909,1/22/2018 0:00,14.709,164.96,2.199279712
910,1/22/2018 0:15,14.709,164.9,2.19847978
911,1/22/2018 0:30,14.709,164.97,2.199413034
912,1/22/2018 0:45,14.709,165.1,2.20114622
913,1/22/2018 1:00,14.709,165.05,2.20047961
914,1/22/2018 1:15,14.709,165.02,2.200079644
915,1/22/2018 1:30,14.709,165.03,2.200212966
916,1/22/2018 1:45,14.709,164.98,2.199546356
917,1/22/2018 2:00,14.709,165.11,2.201279542
918,1/22/2018 2:15,14.709,165.01,2.199946322
919,1/22/2018 2:30,14.709,165.32,2.204079304
920,1/22/2018 2:45,14.709,165.08,2.200879576
921,1/22/2018 3:00,14.709,165.26,2.203279372
922,1/22/2018 3:15,14.709,165.26,2.203279372
923,1/22/2018 3:30,14.709,165.13,2.201546186
924,1/22/2018 3:45,14.709,165.32,2.204079304
925,1/22/2018 4:00,14.709,165.15,2.20181283
926,1/22/2018 4:15,14.709,165.15,2.20181283
927,1/22/2018 4:30,14.709,165.18,2.202212796
928,1/22/2018 4:45,14.709,165,2.199813
929,1/22/2018 5:00,14.709,165.1,2.20114622
930,1/22/2018 5:15,14.709,165.03,2.200212966
931,1/22/2018 5:30,14.709,165.17,2.202079474
932,1/22/2018 5:45,14.709,165.18,2.202212796
933,1/22/2018 6:00,14.709,164.97,2.199413034
934,1/22/2018 6:15,14.709,165.01,2.199946322
935,1/22/2018 6:30,14.709,164.8,2.19714656
936,1/22/2018 6:45,14.709,164.82,2.197413204
937,1/22/2018 7:00,14.709,164.75,2.19647995
938,1/22/2018 7:15,14.709,164.77,2.196746594
939,1/22/2018 7:30,14.709,164.52,2.193413544
940,1/22/2018 7:45,14.709,164.63,2.194880086
941,1/22/2018 8:00,14.709,164.44,2.192346968
942,1/22/2018 8:15,14.709,164.63,2.194880086
943,1/22/2018 8:30,14.709,164.27,2.190080494
944,1/22/2018 8:45,14.709,164.46,2.192613612
945,1/22/2018 9:00,14.709,164.34,2.191013748
946,1/22/2018 9:15,14.709,164.59,2.194346798
947,1/22/2018 9:30,14.709,164.37,2.191413714
948,1/22/2018 9:45,14.709,164.37,2.191413714
949,1/22/2018 10:00,14.804,164.36,2.191280392
950,1/22/2018 10:15,14.709,164.37,2.191413714
951,1/22/2018 10:30,14.709,164.5,2.1931469
952,1/22/2018 10:45,14.709,164.32,2.190747104
953,1/22/2018 11:00,14.709,164.02,2.186747444
954,1/22/2018 11:15,14.709,163.85,2.18448097
955,1/22/2018 11:30,14.709,163.84,2.184347648
956,1/22/2018 11:45,14.804,164.01,2.186614122
957,1/22/2018 12:00,14.804,164.22,2.189413884
958,1/22/2018 12:15,14.804,164.36,2.191280392
959,1/22/2018 12:30,14.804,164.48,2.192880256
960,1/22/2018 12:45,14.804,164.26,2.189947172
961,1/22/2018 13:00,14.709,164.1,2.18781402
962,1/22/2018 13:15,14.709,164.14,2.188347308
963,1/22/2018 13:30,14.709,164.27,2.190080494
964,1/22/2018 13:45,14.709,164.09,2.187680698
965,1/22/2018 14:00,14.709,164.12,2.188080664
966,1/22/2018 14:15,14.709,164.09,2.187680698
967,1/22/2018 14:30,14.804,164.32,2.190747104
968,1/22/2018 14:45,14.804,164.33,2.190880426
969,1/22/2018 15:00,14.804,164.37,2.191413714
970,1/22/2018 15:15,14.804,164.25,2.18981385
971,1/22/2018 15:30,14.804,164.54,2.193680188
972,1/22/2018 15:45,14.709,164.14,2.188347308
973,1/22/2018 16:00,14.709,163.98,2.186214156
974,1/22/2018 16:15,14.709,164.04,2.187014088
975,1/22/2018 16:30,14.804,163.85,2.18448097
976,1/22/2018 16:45,14.804,164.02,2.186747444
977,1/22/2018 17:00,14.804,164.18,2.188880596
978,1/22/2018 17:15,14.804,164.32,2.190747104
979,1/22/2018 17:30,14.804,164.32,2.190747104
980,1/22/2018 17:45,14.709,164.36,2.191280392
981,1/22/2018 18:00,14.709,164.68,2.195546696
982,1/22/2018 18:15,14.709,164.65,2.19514673
983,1/22/2018 18:30,14.709,164.47,2.192746934
984,1/22/2018 18:45,14.709,164.45,2.19248029
985,1/22/2018 19:00,14.804,164.41,2.191947002
986,1/22/2018 19:15,14.804,164.56,2.193946832
987,1/22/2018 19:30,14.804,164.62,2.194746764
988,1/22/2018 19:45,14.804,164.55,2.19381351
989,1/22/2018 20:00,14.804,164.78,2.196879916
990,1/22/2018 20:15,14.804,164.64,2.195013408
991,1/22/2018 20:30,14.804,164.56,2.193946832
992,1/22/2018 20:45,14.709,164.71,2.195946662
993,1/22/2018 21:00,14.709,164.71,2.195946662
994,1/22/2018 21:15,14.709,164.59,2.194346798
995,1/22/2018 21:30,14.804,164.47,2.192746934
996,1/22/2018 21:45,14.804,164.47,2.192746934
997,1/22/2018 22:00,14.804,164.59,2.194346798
998,1/22/2018 22:15,14.804,164.58,2.194213476
999,1/22/2018 22:30,14.804,164.8,2.19714656
1000,1/22/2018 22:45,14.804,164.87,2.198079814
1001,1/22/2018 23:00,14.804,164.68,2.195546696
1002,1/22/2018 23:15,14.804,164.74,2.196346628
1003,1/22/2018 23:30,14.804,164.74,2.196346628
1004,1/22/2018 23:45,14.804,164.86,2.197946492
1005,1/23/2018 0:00,14.804,164.67,2.195413374
1006,1/23/2018 0:15,14.804,164.79,2.197013238
1007,1/23/2018 0:30,14.804,164.86,2.197946492
1008,1/23/2018 0:45,14.804,164.8,2.19714656
1009,1/23/2018 1:00,14.804,164.87,2.198079814
1010,1/23/2018 1:15,14.804,164.81,2.197279882
1011,1/23/2018 1:30,14.804,165,2.199813
1012,1/23/2018 1:45,14.804,164.89,2.198346458
1013,1/23/2018 2:00,14.804,165.13,2.201546186
1014,1/23/2018 2:15,14.804,164.95,2.19914639
1015,1/23/2018 2:30,14.804,165.2,2.20247944
1016,1/23/2018 2:45,14.804,165.09,2.201012898
1017,1/23/2018 3:00,14.804,165.09,2.201012898
1018,1/23/2018 3:15,14.804,165.04,2.200346288
1019,1/23/2018 3:30,14.804,164.85,2.19781317
1020,1/23/2018 3:45,14.804,164.98,2.199546356
1021,1/23/2018 4:00,14.804,165.13,2.201546186
1022,1/23/2018 4:15,14.804,165,2.199813
1023,1/23/2018 4:30,14.804,164.94,2.199013068
1024,1/23/2018 4:45,14.804,164.94,2.199013068
1025,1/23/2018 5:00,14.804,165,2.199813
1026,1/23/2018 5:15,14.804,165.08,2.200879576
1027,1/23/2018 5:30,14.804,165.08,2.200879576
1028,1/23/2018 5:45,14.804,165.09,2.201012898
1029,1/23/2018 6:00,14.804,165.18,2.202212796
1030,1/23/2018 6:15,14.804,165.07,2.200746254
1031,1/23/2018 6:30,14.804,164.95,2.19914639
1032,1/23/2018 6:45,14.804,165.15,2.20181283
1033,1/23/2018 7:00,14.804,165.17,2.202079474
1034,1/23/2018 7:15,14.804,165.07,2.200746254
